kw,sentence
transistors,Les électrodes de pixels d&#39;affichage sont connectées aux électrodes de source dudit film mince transistors dans une correspondance individuelle.
transistors,"Quand j&#39;étais à l&#39;école supérieure, j&#39;ai eu 100 transistors sur une puce était un gros problème."
transistors,Un comparateur se connecte au circuit de drain de l&#39;entrée transistors qui fournit et décale la tension au comparateur.
transistors,"Pourquoi comptons-nous les millions croissants de transistors sur une puce, au lieu de compter les jetons ?"
transistors,"A titre de comparaison, la longueur de grille du plus petit silicium transistors est d&#39;environ 20 nanomètres."
transistors,Des nanofils façonnés en milliards de transistors sur une puce pourrait un jour piloter de minuscules ordinateurs ultra-rapides.
transistors,"La Machine était recouverte de tubes et de sphères, de bobines et d&#39;électrodes Tesla, d&#39;entonnoirs et de bocaux, de micropuces et transistors ."
transistors,"En réduisant la taille du transistors et d&#39;autres caractéristiques gravées dans le silicium, plusieurs petits appareils peuvent être compressés sur une seule puce."
transistors,Dans l&#39;ouest transistors avait longtemps remplacé le tube thermoionique dans les circuits audio.
transistors,"La microminiaturisation des circuits et transistors développé à un rythme sans précédent, et se poursuit toujours, bien que pas aussi rapidement."
émetteurs,"Pour obtenir les détails, une équipe de terrain a équipé des libellules vertes darner avec une radio émetteurs ."
émetteurs,Ceux-ci sont émetteurs qui utilisent les ondes radio pour communiquer avec les téléphones portables.
émetteurs,"Avec seulement quelques composants électroniques qui coûtent au plus un dollar ou deux, vous pouvez construire une radio simple émetteurs et récepteurs."
émetteurs,Le livre est une référence pratique pour les professionnels qui créent des amplificateurs adaptés au linéaire émetteurs .
émetteurs,"Depuis le début de ce projet en 2003, quatre caouannes ont été marquées, équipées de émetteurs , et libéré."
émetteurs,Les militants craignent les radiations des téléphones portables émetteurs peut causer le cancer ou d&#39;autres problèmes de santé.
émetteurs,"Plus d&#39;une douzaine d&#39;unités d&#39;écoute et de brouillage, centraux téléphoniques, radio et télévision émetteurs ont été attaqués."
émetteurs,Nous avons attaché le satellite émetteurs aux tortues qui venaient de finir de nicher.
émetteurs,"Avec une faible prévalence, il est logique de s&#39;attaquer au émetteurs , comme les prostituées et leurs clients."
émetteurs,"Les cellules, les nerfs et émetteurs dans le cerveau sont attaqués au cours de la maladie, le cerveau se rétrécit et des lacunes se développent."
transpondeurs,"Le radar est la partie vitale du système IFF, interrogeant des unités transpondeurs et lire les réponses."
transpondeurs,Quatre bouées dan ancrées avec radar transpondeurs a assuré le contrôle de la navigation pour la plus grande partie de l&#39;enquête.
transpondeurs,"Ces puces agissent comme transpondeurs , toujours à l&#39;écoute d&#39;un signal radio envoyé par des émetteurs-récepteurs ou des lecteurs RFID."
transpondeurs,"La plupart des avions transportent transpondeurs , dispositifs qui transmettent l&#39;identification, l&#39;altitude et la vitesse d&#39;un avion aux contrôleurs au sol."
transpondeurs,"Dans leur réplique, les parties ont déclaré que toutes les transpondeurs sont adaptés à la transmission de signaux de télévision."
transpondeurs,C&#39;est très pratique non pas tant pour l&#39;image elle-même que pour la quantité de données intéressantes liées à la transpondeurs nous pouvons également afficher.
transpondeurs,"Ces entités sont actives dans les systèmes de sécurité d&#39;identification, notamment dans les puces sans contact et transpondeurs ."
transpondeurs,"La technologie pourrait aider : par exemple, en exigeant des navires de pêche qu&#39;ils transportent transpondeurs qui révèlent leurs allées et venues."
transpondeurs,Les capsules sont acheminées à travers le réseau par radio transpondeurs incorporés en leur sein.
transpondeurs,"Au 31 décembre 2007, la flotte de SES était composée de 38 satellites et de 1 048 transpondeurs , et couvrait l&#39;ensemble de la population mondiale."
Système de transport,"Toronto a un public propre et efficace Système de transport composé du métro, des bus et des tramways."
Système de transport,"Le cyberterrorisme qui pourrait fermer nos ordinateurs et nos réseaux de communication et nos Système de transport et tout ça, c&#39;est bien réel."
Système de transport,Il alla jusqu&#39;à proposer un public Système de transport pour donner accès à cette nature sauvage.
Système de transport,Peut-être devrions-nous interdire le moteur à combustion interne et revenir à un Système de transport de mules et de gros moutons à dos oscillant.
Système de transport,Les Système de transport fonctionnait parfaitement sous le sol canadien.
Système de transport,Quel autre plaisir y a-t-il en rapport avec l&#39;air d&#39;aujourd&#39;hui Système de transport ?
Système de transport,La période était plus tôt cette année et a été un test sévère pour la Chine Système de transport et aussi pour les passagers.
Système de transport,Ils sont au centre d&#39;un débat furieux sur l&#39;opportunité d&#39;élargir ou non le public de la ville Système de transport .
Système de transport,"Le conseil des commissaires, composé de sept membres, supervise le fonctionnement des tribunaux de comté, le Système de transport et un certain nombre d&#39;autres fonctions administratives."
Système de transport,"Les Système de transport à Bangalore connaîtra une refonte majeure, le service de bus et le métro relevant d&#39;une autorité de transport commune, a-t-il révélé."
Twitter,Une telle foule de moineaux Twitter qu&#39;il rappelle plus un son joyeux de ruisseau que d&#39;un composé de petits énoncés.
Twitter,J&#39;étais vraiment confus quand j&#39;ai vérifié Twitter et vu tous ces téléchargements étranges.
Twitter,Un bonbon Twitter attira leur attention et Norise se dirigea vers la fenêtre ouverte.
Twitter,Il n&#39;y avait aucun bruit à part mes pas sur le sol et de temps en temps Twitter d&#39;oiseaux.
Twitter,"Dans le même temps, les dodos médiatiques qui s&#39;abstiennent encore de la décentralisation continuent de Twitter , indépendamment de la preuve."
Twitter,"Nous sommes maintenant rejoints par Marian Salzman, une experte en marketing qui a récemment animé une Twitter tweetup avec l&#39;entreprise."
Twitter,"Les oiseaux Twitter , le cor rappelle, les danses folkloriques montagnardes une drôle de mesure, et tout va bien dans le monde alpin."
Twitter,"Radel a depuis vu son record radié et, mieux encore, est de retour Twitter ."
Twitter,Une rumeur qui circule Twitter que le médecin de M. Clifford s&#39;appelle Dr Cockson n&#39;a pas encore été vérifié par le royaliste.
Twitter,"Il y avait un silence Twitter parmi les autres ducs, puis silence."
interface utilisateur,"Pour tout logiciel non trivial, il me semble qu&#39;un interface utilisateur est plus utile qu&#39;un simple."
interface utilisateur,"C&#39;est rendu complexe à cause de la interface utilisateur , ce qui est tout sauf logique et intuitif."
interface utilisateur,"Il a un facile à utiliser, intuitif interface utilisateur et des outils de conception de pointe."
interface utilisateur,Au cœur du nouveau système de gestion d&#39;entrepôt se trouve une refonte interface utilisateur .
interface utilisateur,Trois mois ont été consacrés au développement et au test du interface utilisateur entre Fortran et le serveur Web et l&#39;utilisateur potentiel.
interface utilisateur,"Les premiers terminaux ne fournissaient qu&#39;un interface utilisateur , laissant le traitement à des mainframes puissants."
interface utilisateur,"Dix minutes et une torride déroutante interface utilisateur plus tard, nous avions commandé notre pizza."
interface utilisateur,Le contrôleur comprend également un interface utilisateur ayant un clavier opérateur et un affichage à cristaux liquides.
interface utilisateur,"Bien qu&#39;il y ait une quantifiabilité pour tester et mesurer la qualité d&#39;image, il n&#39;en va pas de même pour interface utilisateur et l&#39;ergonomie."
interface utilisateur,Le navigateur est disponible gratuitement grâce à une publicité sponsorisée dans le interface utilisateur .
les tubes à vide,Les premiers chronographes utilisés les tubes à vide pour le chronométrage et un fil de cuivre fin pour démarrer et arrêter.
les tubes à vide,"Auparavant, nous avions des calculateurs électromécaniques, utilisant des relais et les tubes à vide ."
les tubes à vide,"L&#39;orateur ou le chanteur utilise un microphone alimentant l&#39;amplificateur mentionné ci-dessus, qui incorpore les tubes à vide ."
les tubes à vide,"Mais cela pourrait un jour remplacer les transistors dans les ordinateurs, tout comme les transistors ont remplacé les tubes à vide et les tubes à vide ont remplacé les relais électromagnétiques avant eux."
